Date,address,daily_trx,trx_fee,hashrate,price,Supply
2015-03-27,10826,3429,0.00251,1138394607559,1.686,37632637.66055491
2015-03-28,23535,3699,0.00255,1185254745292,1.699,37674304.32722157
2015-03-29,15347,3848,0.00297,1248996928594,1.668,37715970.99388824
2015-03-30,13090,3565,0.0025,1213413796285,1.665,37732637.66055491
2015-03-31,11334,3855,0.00431,1229218330913,1.659,37765970.99388824
2015-04-01,11272,3714,0.00263,1144043838944,1.643,37782637.66055491
2015-04-02,12111,3523,0.00305,1095240374777,1.668,37815970.99388824
2015-04-03,10800,3422,0.00235,1195114499343,1.686,37832637.66055491
2015-04-04,24039,3456,0.00277,1252779688119,1.679,37874304.327221565
2015-04-05,13578,3391,0.00238,1191356074483,1.687,37915970.99388822
2015-04-06,12724,3721,0.00252,1177546051387,1.687,37932637.66055489
2015-04-07,12200,3627,0.00231,1207737634785,1.669,37965970.99388822
2015-04-08,14175,5383,0.00226,1254342198873,1.641,37982637.66055489
2015-04-09,10720,3968,0.00208,1213513154828,1.598,38015970.99388822
2015-04-10,15181,4963,0.00213,1167206485064,1.549,38032637.66055489
2015-04-11,24576,4894,0.00244,1192446180461,1.507,38074304.32722156
2015-04-12,12258,3949,0.00185,1233303814082,1.468,38115970.99388822
2015-04-13,13901,3584,0.00411,1227128740750,1.453,38132637.66055489
2015-04-14,12001,4751,0.00156,1095643180053,1.356,38165970.99388822
2015-04-15,13294,4462,0.00179,1197339566785,1.379,38182637.66055489
2015-04-16,9604,3957,0.00153,1294154681773,1.399,38224304.32722156
2015-04-17,11821,3885,0.00188,1199558349737,1.41,38265970.99388822
2015-04-18,23911,4247,0.00226,1105331289031,1.403,38282637.66055489
2015-04-19,14118,5386,0.00176,1172832869928,1.406,38315970.99388822
2015-04-20,12006,4031,0.00214,1193855486698,1.4,38332637.66055489
2015-04-21,11450,4144,0.00368,1227005190641,1.406,38365970.99388822
2015-04-22,10298,3752,0.00193,1152550029690,1.451,38382637.66055489
2015-04-23,14655,3878,0.00256,1200394147997,1.448,38424304.32722156
2015-04-24,12119,3821,0.00198,1145274014665,1.426,38465970.99388822
2015-04-25,22323,3392,0.00237,1111628908296,1.405,38482637.66055489
2015-04-26,14945,3422,0.00201,1231214288203,1.345,38515970.99388822
2015-04-27,10906,3410,0.0022,1170664514500,1.344,38532637.66055488
2015-04-28,10674,3428,0.00157,1110536642284,1.367,38565970.99388821
2015-04-29,9353,3114,0.00179,1200886628929,1.363,38582637.66055488
2015-04-30,12603,3061,0.00463,1229724041779,1.412,38624304.32722154
2015-05-01,10247,2835,0.00206,1202415179858,1.428,38665970.9938882
2015-05-02,22204,2949,0.00294,1138979924889,1.419,38682637.66055487
2015-05-03,15053,3410,0.00225,1119387085343,1.434,38715970.9938882
2015-05-04,10272,3438,0.00226,1120988078286,1.427,38732637.66055487
2015-05-05,11700,3197,0.00231,1093751832670,1.401,38765970.9938882
2015-05-06,10183,2998,0.00273,1068657379522,1.401,38782637.66055487
2015-05-07,11633,3400,0.00331,1142095280395,1.406,38815970.9938882
2015-05-08,11998,3385,0.00227,1201283502321,1.458,38832637.66055487
2015-05-09,22614,3681,0.00267,1212825995332,1.46,38874304.327221535
2015-05-10,11468,3167,0.00212,1192871315337,1.441,38915970.9938882
2015-05-11,15204,3592,0.0029,1180738414183,1.442,38932637.66055487
2015-05-12,11612,3590,0.00591,1051029244558,1.438,38965970.9938882
2015-05-13,11163,3435,0.00294,1173848544502,1.449,38982637.66055487
2015-05-14,9837,2860,0.002,1147741467210,1.443,39024304.327221535
2015-05-15,9244,2966,0.00252,1163859338525,1.448,39065970.9938882
2015-05-16,21597,3153,0.0027,1158471013610,1.456,39082637.66055487
2015-05-17,12301,2978,0.00265,1147558785379,1.454,39115970.9938882
2015-05-18,12622,3616,0.00671,1146400062828,1.455,39132637.66055487
2015-05-19,11671,3172,0.00208,1195649778600,1.444,39165970.9938882
2015-05-20,11825,3062,0.00187,1204691511045,1.454,39182637.66055487
2015-05-21,10158,2846,0.0021,1128132715803,1.466,39224304.327221535
2015-05-22,12264,4498,0.00267,1111853713798,1.622,39265970.9938882
2015-05-23,12362,3628,0.00239,1126832504171,1.827,39282637.66055487
2015-05-24,22123,3731,0.00237,1162045645473,1.808,39315970.9938882
2015-05-25,12550,3424,0.00234,1136625598076,1.807,39332637.66055487
2015-05-26,10481,3153,0.00347,1142076399017,1.798,39365970.9938882
2015-05-27,11406,3369,0.0029,1075950262511,1.838,39382637.66055487
2015-05-28,10293,3255,0.0027,1122262025535,1.838,39424304.327221535
2015-05-29,10417,3065,0.00286,1012472521369,1.825,39465970.9938882
2015-05-30,21962,3180,0.00271,1124085265385,1.808,39482637.66055486
2015-05-31,12545,3597,0.00204,1177080554392,1.718,39515970.99388819
2015-06-01,12882,3986,0.0022,1162223199047,1.633,39532637.66055486
2015-06-02,10587,3612,0.00194,1126670036729,1.632,39565970.99388819
2015-06-03,9233,3879,0.00206,1118866569914,1.681,39582637.660554856
2015-06-04,8916,3064,0.00466,1173986873883,1.674,39624304.32722152
2015-06-05,7975,3319,0.00189,1165153498333,1.695,39665970.993888184
2015-06-06,21887,3387,0.00325,1148092943069,1.759,39682637.660554856
2015-06-07,12290,3045,0.00341,1152496049080,1.747,39715970.993888184
2015-06-08,9706,3738,0.00223,1150740143738,1.763,39732637.660554856
2015-06-09,10308,3196,0.00229,1096014483123,1.798,39765970.993888184
2015-06-10,9708,3124,0.00269,1137637643019,1.776,39782637.660554856
2015-06-11,10247,3421,0.00245,1030734020074,1.783,39824304.32722152
2015-06-12,11636,3967,0.00242,1145316641195,1.803,39865970.993888184
2015-06-13,22491,3433,0.00321,1086145214002,1.824,39882637.660554856
2015-06-14,13018,4402,0.00248,1046022124376,1.962,39915970.993888184
2015-06-15,13969,4375,0.00279,1097562220664,2.005,39932637.660554856
2015-06-16,15959,6420,0.00311,1031476892720,2.297,39965970.993888184
2015-06-17,17682,6622,0.0045,1065458046266,2.942,39982637.660554856
2015-06-18,14181,5208,0.00408,1150754052600,3.031,40024304.32722152
2015-06-19,12955,4896,0.00432,1086327988131,2.925,40065970.993888184
2015-06-20,27384,9503,0.00307,1095359477538,2.889,40082637.660554856
2015-06-21,27618,16654,0.0015,1196364364849,2.988,40115970.993888184
2015-06-22,11914,4332,0.00523,1193305793237,2.999,40132637.660554856
2015-06-23,14174,3995,0.0058,1172426527532,2.978,40174304.32722152
2015-06-24,12895,4622,0.0045,1091534852164,2.904,40215970.993888184
2015-06-25,14795,5584,0.00464,1188741801585,2.831,40232637.660554856
2015-06-26,14988,5529,0.0048,1220182675140,2.865,40265970.993888184
2015-06-27,27995,8973,0.00516,1122284909208,2.955,40282637.660554856
2015-06-28,20572,9308,0.00537,1223055790781,3.081,40324304.32722152
2015-06-29,20749,10743,0.00498,1246607312328,3.313,40365970.993888184
2015-06-30,21554,7881,0.0103,1085076540193,4.06,40382637.660554856
2015-07-01,15317,5210,0.00761,1226936390372,3.983,40415970.993888184
2015-07-02,16173,5086,0.0121,1189329217936,4.09,40432637.660554856
2015-07-03,14380,4945,0.0108,1272063651501,4.131,40465970.993888184
2015-07-04,23675,4787,0.0162,1202574837030,4.138,40482637.660554856
2015-07-05,14717,6324,0.013,1254708063715,4.253,40524304.32722152
2015-07-06,19292,7810,0.0191,1332405702687,5.113,40565970.993888184
2015-07-07,16582,6124,0.0242,1299509803710,5.302,40582637.660554856
2015-07-08,16513,6852,0.0255,1379767964260,5.709,40615970.993888184
2015-07-09,21070,9613,0.0708,1315828947755,7.053,40632637.66055485
2015-07-10,23519,11648,0.0661,1240643860141,6.351,40674304.32722151
2015-07-11,28240,7624,0.0333,1296231333275,4.299,40715970.99388818
2015-07-12,20105,7378,0.0334,1336438043016,5.041,40732637.66055485
2015-07-13,13608,5789,0.0484,1317548011821,4.701,40765970.99388818
2015-07-14,11846,4613,0.0691,1388387264860,4.665,40782637.66055485
2015-07-15,11497,5091,0.0696,1324434598177,4.508,40824238.70222151
2015-07-16,14097,6819,0.0494,1306942416957,3.725,40865737.66055485
2015-07-17,10244,4395,0.0617,1309532801894,3.736,40882302.24388818
2015-07-18,10043,3514,0.0677,1280453678633,3.932,40915445.99388818
2015-07-19,18409,3874,0.0715,1151398019838,3.892,40932025.16055485
2015-07-20,8951,3217,0.084,1218826380834,3.735,40965256.41055485
2015-07-21,7946,3510,0.0787,1249466752159,3.758,40981908.49388818
2015-07-22,null,3224,0.0733,1322262521364,3.796,41015227.24388818
2015-07-23,null,2902,0.0826,1321948500365,3.811,41031893.91055485
2015-07-24,null,4465,0.0774,1306853037833,4.182,41073560.57722151
2015-07-25,null,4021,0.0839,1319512382957,4.652,41115227.24388818
2015-07-26,null,4157,0.0764,1322255715496,4.613,41131893.91055485
2015-07-27,5917,3734,0.0793,1344579996998,4.663,41165227.24388818
2015-07-28,11378,4486,0.102,1371222542621,5.028,41181893.91055485
2015-07-29,10782,4278,0.0865,1265110481390,4.895,41223560.57722151
2015-07-30,9368,3230,0.0897,1264715935877,4.619,41265227.24388818
2015-07-31,9504,3163,0.0882,1372522013066,4.628,41281893.91055485
2015-08-01,16079,3593,0.0619,1364234118230,4.298,41315227.24388818
2015-08-02,11241,3703,0.0695,1362137585558,4.046,41331893.91055485
2015-08-03,10516,3845,0.0792,1441291942694,4.257,41373560.57722151
2015-08-04,10361,3571,0.0835,1359123433993,4.326,41415227.24388818
2015-08-05,8838,3188,0.0858,1345061764430,4.351,41431893.91055485
2015-08-06,10244,3620,0.0776,1371932809443,4.177,41465227.24388818
2015-08-07,9516,3147,0.0925,1325171205057,4.137,41481893.91055485
2015-08-08,17592,3486,0.0785,1356523239755,4.09,41515227.24388818
2015-08-09,10129,3270,0.0755,1307327020436,3.902,41531893.91055485
2015-08-10,10670,3620,0.0755,1316315997219,3.945,41573560.57722151
2015-08-11,8130,3389,0.076,1333532988631,4.018,41615227.24388818
2015-08-12,10877,3513,0.0636,1313021017515,4.049,41631893.91055485
2015-08-13,10089,3149,0.0726,1264352988788,3.899,41665227.24388818
2015-08-14,10066,3152,0.0688,1283398393979,3.994,41681893.91055485
2015-08-15,16041,2920,0.0634,1312614935477,4.006,41715227.24388818
2015-08-16,9512,3107,0.0671,1239772204586,3.937,41731893.91055485
2015-08-17,8727,3819,0.0566,1242307128296,3.973,41765227.24388818
2015-08-18,9286,3424,0.0554,1325836777250,3.922,41781893.91055485
2015-08-19,10052,3850,0.0587,1308982356045,3.527,41823560.57722151
2015-08-20,8665,2949,0.0663,1369208119910,3.569,41865227.24388818
2015-08-21,8077,2668,0.0757,1324971302629,3.591,41881893.91055485
2015-08-22,17595,3287,0.0752,1286810721207,3.537,41915227.24388818
2015-08-23,9877,3116,0.0597,1282807930841,3.477,41931893.91055485
2015-08-24,11214,4400,0.0425,1244995930270,3.185,41965227.24388818
2015-08-25,11023,5531,0.039,1249372024948,2.802,41981893.91055485
2015-08-26,9761,4204,0.0416,1191151996668,2.969,42011060.57722151
2015-08-27,7891,2763,0.0494,1076524618212,2.96,42031893.91055485
2015-08-28,9555,3419,0.0373,1115957938061,2.857,42040227.24388818
2015-08-29,17363,2900,0.0457,1137321677990,2.899,42056893.91055485
2015-08-30,8338,2707,0.0459,1102786904288,2.864,42065227.24388818
2015-08-31,9219,2877,0.0391,1098471681779,2.836,42081893.91055485
2015-09-01,8992,3268,0.0424,1199116349321,2.828,42090227.24388818
2015-09-02,8579,2870,0.0368,1235419829774,2.801,42111060.57722151
2015-09-03,7636,3065,0.0319,1236685218349,2.71,42131893.91055485
2015-09-04,8480,2988,0.0285,1180062636427,2.696,42140227.24388818
2015-09-05,18562,3403,0.0323,1256183583438,2.774,42156893.91055485
2015-09-06,12088,5977,0.0121,1298158741693,3.033,42165227.24388818
2015-09-07,7858,2977,0.0327,1272650004604,3.044,42181893.91055485
2015-09-08,8786,3063,0.0428,1294807810286,3.073,42190227.24388818
2015-09-09,7688,2816,0.0403,1341180807982,2.984,42211060.57722151
2015-09-10,6790,2794,0.0347,1403365654632,2.942,42231893.91055485
2015-09-11,8848,2878,0.0384,1345694727689,2.953,42240227.24388818
2015-09-12,8162,2738,0.0408,1214936211516,2.91,42256893.91055485
2015-09-13,20643,3621,0.0203,1264360347589,2.811,42265227.24388818
2015-09-14,8607,2999,0.0325,1341254400218,2.827,42286060.57722151
2015-09-15,6998,2603,0.0473,1349553935577,2.823,42306893.91055485
2015-09-16,8055,2964,0.0354,1374426681259,2.79,42315227.24388818
2015-09-17,8155,2814,0.0379,1412867215888,2.842,42331893.91055485
2015-09-18,9596,3270,0.0385,1387198097980,2.959,42340227.24388818
2015-09-19,7786,2673,0.0452,1362529511030,2.906,42361060.57722151
2015-09-20,20338,3804,0.0242,1353046792784,2.841,42381893.91055485
2015-09-21,10010,3418,0.0373,1342146034256,2.802,42390227.24388818
2015-09-22,9872,3663,0.0345,1263927778725,2.822,42406893.91055485
2015-09-23,7072,2964,0.0226,1415890148578,2.857,42415227.24388818
2015-09-24,7411,2816,0.0248,1357054804826,2.885,42431893.91055485
2015-09-25,10216,3444,0.0294,1353547131715,2.909,42440227.24388818
2015-09-26,6536,2559,0.0241,1317144984139,2.867,42461060.57722151
2015-09-27,18672,3569,0.0187,1302129058811,2.862,42481893.91055485
2015-09-28,10871,3693,0.0215,1404382687807,2.97,42490227.24388818
2015-09-29,8354,3703,0.0306,1398587766420,3.071,42506893.91055485
2015-09-30,10113,3495,0.0226,1377851162564,2.995,42515227.24388818
2015-10-01,8325,3070,0.0316,1342867720434,2.992,42531893.91055485
2015-10-02,9255,3075,0.0281,1346575042814,2.987,42540227.24388818
2015-10-03,6537,2809,0.0384,1435591385515,3.009,42561060.57722151
2015-10-04,19605,3601,0.0233,1423882686720,3.012,42581893.91055485
2015-10-05,9648,3364,0.0328,1469165939188,2.995,42590227.24388818
2015-10-06,8784,3515,0.0335,1409871838847,3.051,42606893.91055485
2015-10-07,8436,3563,0.0364,1431264976802,3.104,42615227.24388818
2015-10-08,8183,3284,0.0271,1420524455507,3.06,42636060.57722151
2015-10-09,7259,3970,0.0206,1359616090730,3.09,42656893.91055485
2015-10-10,18215,4165,0.0201,1429833842386,3.107,42665227.24388818
2015-10-11,10541,3715,0.0178,1388691358054,3.12,42681893.91055485
2015-10-12,10915,4669,0.0134,1365440900690,3.153,42690227.24388818
2015-10-13,7582,4374,0.0101,1418383359459,3.15,42706893.91055485
2015-10-14,8118,5283,0.00831,1410043979478,3.148,42715227.24388818
2015-10-15,10732,4435,0.00945,1342321158854,3.105,42736060.57722151
2015-10-16,10818,4462,0.0117,1371988567240,3.099,42756893.91055485
2015-10-17,21509,5807,0.0087,1379239859605,3.072,42765227.24388818
2015-10-18,10203,4855,0.00896,1364960767820,3.031,42781893.91055485
2015-10-19,8329,4278,0.0136,1324259021899,3.026,42790227.24388818
2015-10-20,10070,4290,0.0131,1384152812316,3.067,42806893.91055485
2015-10-21,12557,7378,0.00889,1465620551326,3.084,42815227.24388818
2015-10-22,9641,4476,0.011,1493821572395,3.102,42836060.57722151
2015-10-23,10257,5255,0.00958,1409860579660,3.111,42856893.91055485
2015-10-24,20893,5713,0.0101,1384859814124,3.099,42865227.24388818
2015-10-25,10311,6300,0.00881,1454468773738,3.109,42881893.91055485
2015-10-26,11288,6287,0.00946,1363205452748,3.089,42890227.24388818
2015-10-27,10479,6953,0.00804,1439582837364,3.1,42911060.57722151
2015-10-28,12361,5716,0.0146,1551086230245,3.092,42931893.91055485
2015-10-29,13087,7109,0.0164,1349394077610,3.26,42940227.24388818
2015-10-30,16423,7988,0.0209,1429246121647,3.902,42956893.91055485
2015-10-31,20966,11663,0.00762,1435821347929,3.799,42965227.24388818
2015-11-01,9634,3944,0.0157,1402870949080,3.708,42981893.91055485
2015-11-02,15052,5365,0.0202,1437216965830,3.914,42990227.24388818
2015-11-03,14829,6952,0.025,1462405013934,4.35,43011060.57722151
2015-11-04,14336,8463,0.0391,1387302128601,4.799,43031893.91055485
2015-11-05,11004,6148,0.0341,1476762240674,3.945,43040227.24388818
2015-11-06,22642,7884,0.0165,1459578438277,3.558,43056893.91055485
2015-11-07,10676,5463,0.0135,1457496308644,3.566,43065227.24388818
2015-11-08,11981,6517,0.0164,1419952465600,3.507,43081893.91055485
2015-11-09,15781,7680,0.014,1496316423763,3.337,43090227.24388818
2015-11-10,10527,5200,0.0269,1359737428915,3.234,43111060.57722151
2015-11-11,12989,6068,0.0217,1364491834984,2.99,43131893.91055485
2015-11-12,12468,5937,0.0186,1359488878753,3.147,43140227.24388818
2015-11-13,10283,5196,0.0378,1395620793677,3.21,43156893.91055485
2015-11-14,21753,5861,0.0308,1329582065933,3.206,43165227.24388818
2015-11-15,14261,6191,0.018,1359384602335,3.153,43181893.91055485
2015-11-16,10690,5786,0.0275,1351012155927,3.103,43190227.24388818
2015-11-17,11036,5531,0.0275,1329732633039,3.205,43211060.57722151
2015-11-18,14215,6994,0.0347,1334183636766,3.193,43231893.91055485
2015-11-19,11206,5843,0.0245,1341347063215,3.168,43240227.24388818
2015-11-20,13069,5835,0.0234,1289420681885,3.109,43256893.91055485
2015-11-21,17972,5784,0.0229,1241902588943,3.134,43265227.24388818
2015-11-22,13470,5268,0.0176,1075803819270,3.132,43281893.91055485
2015-11-23,10157,4540,0.0287,1154428445569,3.122,43290227.24388818
2015-11-24,14347,5098,0.0307,1278572943877,3.107,43306893.91055485
2015-11-25,11746,6242,0.026,1140237765937,3.181,43315227.24388818
2015-11-26,14169,8688,0.0133,970565614135,3.577,43331893.91055485
2015-11-27,11808,5558,0.0161,986829627337,3.583,43340227.24388818
2015-11-28,20438,7482,0.0101,1180768000299,3.508,43356893.91055485
2015-11-29,12422,6029,0.0147,1284839911342,3.548,43365227.24388818
2015-11-30,13363,6425,0.02,1417330730231,3.626,43386060.57722151
2015-12-01,12600,6213,0.0268,1307217495058,3.5,43406893.91055485
2015-12-02,11702,5033,0.035,1453606174734,3.347,43415227.24388818
2015-12-03,9784,4749,0.0424,1658994953781,3.374,43436060.57722151
2015-12-04,9145,4661,0.0336,1432827236393,3.356,43456893.91055485
2015-12-05,21045,6008,0.0342,1362559042686,3.437,43465227.24388818
2015-12-06,12447,6442,0.0395,1449230735617,3.494,43486060.57722151
2015-12-07,12074,9440,0.0142,1304965569082,3.56,43506893.91055485
2015-12-08,14551,6363,0.0277,1379131512042,3.582,43515227.24388818
2015-12-09,12702,7234,0.0291,1462467364445,3.667,43531893.91055485
2015-12-10,10561,5826,0.0281,1503487889979,3.628,43540227.24388818
2015-12-11,12208,7599,0.0252,1455216359295,3.735,43556893.91055485
2015-12-12,21817,7407,0.0521,1508531489457,3.626,43565227.24388818
2015-12-13,12198,5847,0.0382,1510064734563,3.583,43586060.57722151
2015-12-14,11530,8017,0.0435,1487010800965,3.585,43606893.91055485
2015-12-15,13670,8641,0.0544,1434870121841,3.734,43615227.24388818
2015-12-16,13845,8647,0.0649,1448157120936,3.708,43631893.91055485
2015-12-17,10562,5275,0.0593,1391769582299,3.704,43640227.24388818
2015-12-18,8660,3626,0.0845,1486645337147,3.734,43656893.91055485
2015-12-19,19726,4366,0.0602,1559703196483,3.723,43665227.24388818
2015-12-20,13075,4275,0.0663,1544319009420,3.635,43686060.57722151
2015-12-21,14617,6300,0.156,1444111200933,3.451,43706893.91055485
2015-12-22,11547,4237,0.0912,1450224650360,3.427,43715227.24388818
2015-12-23,10361,5387,0.141,1376814214512,3.496,43731893.91055485
2015-12-24,12073,4089,0.136,1474703882260,3.625,43740227.24388818
2015-12-25,9636,3097,0.0936,1601395350469,3.608,43761060.57722151
2015-12-26,10684,3830,0.0942,1504498606177,3.477,43781893.91055485
2015-12-27,21444,4728,0.0994,1561712317506,3.448,43790227.24388818
2015-12-28,12121,4069,0.0669,1499052631483,3.477,43806893.91055485
2015-12-29,9507,3997,0.0845,1499184185260,3.474,43815227.24388818
2015-12-30,13231,4562,0.119,1458850887853,3.471,43831893.91055485
2015-12-31,7613,2860,0.0829,1490059114502,3.455,43840227.24388818
2016-01-01,13958,3136,0.101,1441857293665,3.515,43861060.57722151
2016-01-02,20578,4917,0.0876,1395782719375,3.498,43881886.61888818
2016-01-03,11222,3794,0.0766,1449270333519,3.47,43890212.66055485
2016-01-04,12335,4535,0.104,1529246514775,3.485,43906872.03555485
2016-01-05,8121,3792,0.0655,1496766635155,3.468,43915205.36888818
2016-01-06,8549,3232,0.083,1579750343406,3.451,43931828.28555485
2016-01-07,11438,4731,0.132,1500673716211,3.545,43940117.86888818
2016-01-08,13473,6832,0.135,1510404988826,3.575,43960874.63972151
2016-01-09,23816,7472,0.184,1540600861532,3.558,43981660.57722151
2016-01-10,10421,5113,0.167,1525930573866,3.525,43989979.32722151
2016-01-11,15234,6913,0.101,1549176519783,3.55,44006631.41055485
2016-01-12,11345,3998,0.0924,1632982277984,3.519,44014964.74388818
2016-01-13,8830,4160,0.0842,1661585421231,3.45,44035787.13972151
2016-01-14,11308,3302,0.086,1513370431677,3.453,44056594.95222151
2016-01-15,8748,4134,0.0733,1565433846413,3.287,44064913.70222151
2016-01-16,11135,5179,0.048,1555826347521,3.027,44081536.61888818
2016-01-17,21604,6082,0.037,1540191816169,3.046,44089840.78555485
2016-01-18,13018,4494,0.0478,1621282412634,3.011,44106470.99388818
2016-01-19,7721,3104,0.0678,1549982032645,3.018,44114797.03555485
2016-01-20,13297,5369,0.0508,1578166518310,3.111,44135623.07722151
2016-01-21,10488,3912,0.063,1477609975944,3.269,44156456.41055485
2016-01-22,9502,4386,0.0747,1574884657434,3.116,44164789.74388818
2016-01-23,22745,5025,0.0712,1528308634382,3.102,44181456.41055485
2016-01-24,12513,4643,0.0673,1515719276329,3.143,44189789.74388818
2016-01-25,18202,5146,0.0647,1596200817548,3.131,44206456.41055485
2016-01-26,21226,5552,0.0816,1562660770772,3.123,44214789.74388818
2016-01-27,17254,7193,0.0789,1730198849079,3.219,44235623.07722151
2016-01-28,21227,6290,0.0635,1557749130027,3.133,44256456.41055485
2016-01-29,17021,5041,0.0598,1508486753598,3.074,44264789.74388818
2016-01-30,32188,5638,0.0546,1418040889364,3.073,44281456.41055485
2016-01-31,14687,5291,0.0488,1148458226395,3.07,44289789.74388818
2016-02-01,14167,5589,0.0491,1444060625422,3.051,44306456.41055485
2016-02-02,17789,3366,0.07,1563032258224,3.056,44314789.74388818
2016-02-03,12250,3219,0.0669,1641570795179,3.049,44335623.07722151
2016-02-04,16552,3939,0.0589,1589896697803,3.102,44356456.41055485
2016-02-05,11480,3761,0.059,1498513821751,3.13,44364789.74388818
2016-02-06,20415,3695,0.0673,1631796553257,3.071,44381456.41055485
2016-02-07,12815,3402,0.0629,1649400622275,3.081,44389789.74388818
2016-02-08,10109,3572,0.0558,1577638326772,3.065,44410623.07722151
2016-02-09,16948,4141,0.056,1590121058279,3.049,44431449.11888818
2016-02-10,9669,3139,0.0752,1413972962034,3.07,44439775.16055485
2016-02-11,8013,3151,0.0661,1489227349182,3.067,44456434.53555485
2016-02-12,14738,3381,0.0587,1538799501549,3.072,44464767.86888818
2016-02-13,15875,3252,0.0585,1512001062990,3.105,44481434.53555485
2016-02-14,15604,3451,0.057,1470701019339,3.16,44489767.86888818
2016-02-15,15600,3873,0.0548,1543705227712,3.161,44510601.20222151
2016-02-16,10364,3685,0.0508,1547943126375,3.162,44531434.53555485
2016-02-17,9230,5035,0.0347,1612215890985,3.214,44539767.86888818
2016-02-18,13758,3736,0.0568,1525840517841,3.228,44556434.53555485
2016-02-19,11066,4824,0.0312,1484264032458,3.221,44564767.86888818
2016-02-20,17553,5272,0.045,1478812395353,3.344,44581434.53555485
2016-02-21,19883,4723,0.0383,1498202783264,3.459,44589767.86888818
2016-02-22,14764,5275,0.0228,1561102407788,3.44,44610601.20222151
2016-02-23,11225,4052,0.0393,1486518250309,3.416,44631434.53555485
2016-02-24,11350,4684,0.0249,1502984114920,3.353,44639767.86888818
2016-02-25,13553,3822,0.0345,1579642038054,3.348,44656434.53555485
2016-02-26,14211,3919,0.0375,1526113168031,3.353,44664767.86888818
2016-02-27,20403,3584,0.0507,1555524576511,3.405,44681434.53555485
2016-02-28,13108,3821,0.0404,1639730575336,3.385,44689767.86888818
2016-02-29,13750,4700,0.0382,1610273165465,3.434,44710601.20222151
2016-03-01,11682,4725,0.0459,1382964088258,3.42,44731434.53555485
2016-03-02,13484,6565,0.0202,1448497852596,3.398,44739767.86888818
2016-03-03,16777,4283,0.0349,1468843507876,3.312,44756434.53555485
2016-03-04,12060,3646,0.0423,1504873970538,3.298,44764767.86888818
2016-03-05,21258,4443,0.0371,1506572243409,3.179,44781434.53555485
2016-03-06,14228,3827,0.0387,1543481905230,3.193,44789767.86888818
2016-03-07,12600,3685,0.0381,1570369291630,3.215,44810601.20222151
2016-03-08,9241,3127,0.0333,1529795528154,3.236,44831434.53555485
2016-03-09,10012,2954,0.0438,1480968054707,3.244,44839767.86888818
2016-03-10,14949,3789,0.0407,1537719520433,3.257,44856434.53555485
2016-03-11,15528,4714,0.0293,1401307230098,3.34,44864767.86888818
2016-03-12,11916,3261,0.036,1371304463520,3.289,44881434.53555485
2016-03-13,14891,4081,0.0304,1502586201593,3.268,44889767.86888818
2016-03-14,17229,4158,0.0299,1452806059194,3.284,44910601.20222151
2016-03-15,13309,3446,0.0371,1429151710485,3.294,44931434.53555485
2016-03-16,11235,3583,0.037,1534668406964,3.288,44939767.86888818
2016-03-17,15744,4480,0.0218,1525898332317,3.292,44956434.53555485
2016-03-18,13091,4443,0.0229,1584516439129,3.222,44964767.86888818
2016-03-19,16198,4362,0.0239,1591008714137,3.167,44985601.20222151
2016-03-20,17462,4601,0.0244,1660624279869,3.179,45006434.53555485
2016-03-21,11896,4272,0.0168,1690926301097,3.177,45014767.86888818
2016-03-22,18067,4864,0.0176,1644698169199,3.213,45031434.53555485
2016-03-23,14842,4249,0.0227,1702828162757,3.23,45039767.868888184
2016-03-24,15328,7126,0.0102,1673563925297,3.222,45060601.20222152
2016-03-25,15460,4160,0.0174,1544534060306,3.215,45081434.535554856
2016-03-26,22183,5010,0.0137,1536370872591,3.221,45089767.868888184
2016-03-27,22016,4581,0.0174,1607301237867,3.244,45106434.535554856
2016-03-28,12469,5255,0.0151,1585016950146,3.273,45114767.868888184
2016-03-29,14549,5205,0.0139,1588308105556,3.23,45131434.535554856
2016-03-30,10787,4923,0.0113,1584530960584,3.206,45139767.868888184
2016-03-31,12841,4970,0.0114,1513950585804,3.233,45156434.535554856
2016-04-01,10168,5587,0.0113,1532951237555,3.235,45164767.868888184
2016-04-02,29975,5474,0.0122,1571951590749,3.251,45185601.20222152
2016-04-03,10866,3872,0.0133,1624460542767,3.246,45206434.535554856
2016-04-04,14099,4161,0.0162,1567970291075,3.236,45214767.868888184
2016-04-05,12058,5809,0.0133,1593930034555,3.238,45231434.535554856
2016-04-06,19380,4994,0.0149,1619528315739,3.235,45239767.868888184
2016-04-07,13018,5822,0.012,1589942577248,3.227,45260601.20222152
2016-04-08,10549,5313,0.0137,1506614214258,3.217,45281434.535554856
2016-04-09,22326,6030,0.0118,1372110067980,3.22,45289767.868888184
2016-04-10,9389,4689,0.0128,1427398454428,3.217,45306434.535554856
2016-04-11,20006,5222,0.011,1476106530980,3.22,45314767.868888184
2016-04-12,18786,4048,0.015,1516341989758,3.248,45331434.535554856
2016-04-13,8354,3839,0.0167,1527270235016,3.24,45339767.868888184
2016-04-14,14669,3898,0.0147,1426270466256,3.234,45356434.535554856
2016-04-15,15309,4388,0.0139,1444447741180,3.255,45364767.868888184
2016-04-16,12818,3526,0.0132,1368964674618,3.273,45381434.535554856
2016-04-17,18252,4252,0.0125,1349929934175,3.261,45389767.868888184
2016-04-18,16667,4444,0.0116,1439561422178,3.248,45410601.20222151
