Timestamp,Hashrate,Addresses,Supply,Trx_Fee,Trx/Day
10/22/2017,118870.2012,9508412,95262134.28125,196134800566113227074,435493
10/23/2017,117763.0093,9581597,95282604.68750,269725566031986148263,468168
10/24/2017,121642.1225,9668925,95303134.15625,357095144057030277081,492288
10/25/2017,118684.8641,9742825,95323352.37500,290665881547283593322,460419
10/26/2017,114761.8238,9815741,95343550.53125,275041131001189840720,466406
10/27/2017,117091.7153,9877222,95364021.78125,297455543733301559684,486147
10/28/2017,118629.8189,9919259,95384467.15625,241167628141156534205,484554
10/29/2017,117105.7539,9962016,95404755.96875,242546692538610440351,494176
10/30/2017,115204.0015,10016332,95424854.56250,295610197213806392153,532626
10/31/2017,119297.9707,10090762,95445491.00000,330604031180157843579,519906
11/1/2017,120477.0125,10170977,95465719.34375,370465694941201541908,527783
11/2/2017,115774.5028,10265149,95486016.12500,373864831846244436703,529277
11/3/2017,113706.9239,10334844,95506325.56250,278695734082719853906,485790
11/4/2017,111929.8264,10389337,95526513.87500,212077525073945084800,398758
11/5/2017,117028.6700,10440241,95547106.34375,199749040549872532881,417102
11/6/2017,114621.4140,10503649,95567346.96875,268798303897472240931,511663
11/7/2017,113925.2212,10557839,95587760.75000,315044497913178252633,470418
11/8/2017,116144.1465,10631410,95608013.65625,379928853676412657103,480413
11/9/2017,114107.8220,10737345,95628326.75000,324913774650554876182,467172
11/10/2017,115773.7593,10833256,95648853.59375,291688738911173226248,457427
11/11/2017,115718.4140,10910568,95669271.87500,232953762073343777781,394378
11/12/2017,118263.4894,10997046,95689482.59375,297799562429250626367,434380
11/13/2017,117469.6839,11079264,95709903.78125,309385435142584601652,443176
11/14/2017,114709.8740,11161837,95729953.81250,335979527230492319770,475984
11/15/2017,115382.9053,11266683,95750447.37500,412662550358806354474,540593
11/16/2017,111657.6225,11364268,95770669.90625,353507082797256439997,491482
11/17/2017,112630.8165,11464078,95791033.90625,373486764295050208400,508590
11/18/2017,111516.8425,11538878,95811365.84375,255609620533126714339,459679
11/19/2017,112980.6417,11608818,95831788.62500,282287107555640355383,464563
11/20/2017,120188.5528,11684803,95852196.96875,371508144057564609180,530141
11/21/2017,118772.9291,11772235,95872590.96875,363885755271037885352,524044
11/22/2017,118382.3196,11857891,95893095.40625,365489233899613082003,546489
11/23/2017,122161.9842,11944929,95913442.81250,363134860953734755188,537068
11/24/2017,124844.7158,12032606,95933855.93750,312003080397651703733,525529
11/25/2017,125309.3717,12117975,95954171.00000,289454952242473202889,561166
11/26/2017,125187.2930,12206781,95974531.81250,355108567824283180979,542484
11/27/2017,123438.9985,12307159,95994803.56250,369147153812364788224,608695
11/28/2017,121376.5047,12432637,96015113.18750,423203743142495619496,638989
11/29/2017,123404.9935,12552695,96035538.21875,444283457464524015736,663579
11/30/2017,124830.2891,12661777,96055954.34375,423152742251986989286,655457
12/1/2017,125492.7020,12765900,96076431.03125,416073298110365404963,622720
12/2/2017,125605.2762,12861547,96096636.21875,344504596509460534102,627785
12/3/2017,121828.5383,12965590,96116972.75000,407152401006737587746,693808
12/4/2017,125869.5928,13091051,96137400.96875,804106265031308025828,701834
12/5/2017,123432.1491,13208395,96158037.78125,1183244508785510964674,693090
12/6/2017,123628.5175,13403976,96178679.00000,1540650625445084623316,791746
12/7/2017,125209.8857,13563836,96199585.25000,2239289048257415314301,659068
12/11/2017,128336.6496,13685739,96219914.75000,1531823683897428234440,828899
12/12/2017,128931.8969,13835239,96240488.28125,1559061195386161064344,872340
12/13/2017,134096.1365,14031511,96261094.62500,1445285300110460015050,909631
12/14/2017,137629.7703,14252053,96281880.03125,1714108152765139506274,942559
12/15/2017,143758.2604,14448281,96302709.87500,1455136989419773656257,904346
12/16/2017,141945.8652,14626324,96323094.12500,1468251250874386601879,899857
12/17/2017,142954.4584,14830225,96343439.18750,1172634385789492918491,876574
12/18/2017,147283.4924,15048543,96364002.78125,1161928901998859936251,984021
12/19/2017,144785.8066,15279164,96384632.28125,1487482223271253497606,1092234
12/20/2017,143787.1073,15516708,96405263.65625,1731489837131818457918,986104
12/21/2017,143918.9673,15776743,96425678.46875,1760206790598993545127,1072665
12/22/2017,143237.6550,16028810,96446249.75000,1640148074105191531634,1103523
12/23/2017,149570.4924,16225562,96467085.03125,1207059669915191950275,918881
12/24/2017,148933.7151,16369637,96487589.18750,1024106049881333511770,758234
12/25/2017,150660.6855,16504753,96508036.06250,756767674900850093881,752361
12/26/2017,151469.2196,16664340,96528419.75000,743062865870104083046,813510
12/27/2017,152530.5011,16858137,96548952.87500,826181804792266254427,912752
12/28/2017,156618.8488,17052881,96569387.00000,832962895657955295053,949503
12/29/2017,153605.9851,17303659,96589852.34375,1007437081367732117113,1090191
12/30/2017,154787.9850,17585213,96610395.68750,972744759532174412944,1136659
12/31/2017,156919.1805,17776281,96630853.06250,871221521887439749223,946981
1/1/2018,159441.8475,17938270,96651474.40625,768440906472796546663,908945
1/2/2018,159057.5377,18191370,96672035.46875,1053030166302171967008,1153936
1/3/2018,158805.4552,18506786,96692634.68750,1240294973186690265044,1238030
1/4/2018,162473.4175,18859674,96713600.56250,1483652748503626565947,1349890
1/5/2018,166391.1687,19204548,96734515.43750,3180856480067084558974,1271577
1/6/2018,163074.7937,19514639,96755466.59375,3641860337658125648608,1226417
1/7/2018,169010.8826,19763407,96776644.53125,2910382039958150507638,1152722
1/8/2018,168775.8944,20033919,96797247.96875,2944304860478386967518,1215473
1/9/2018,170785.6861,20318500,96817983.78125,3091626897023070047120,1256240
1/10/2018,174332.6871,20602130,96839065.71875,3696646401950231053728,1177685
1/11/2018,179701.7760,20895898,96860099.00000,3132478755097157400066,1173965
1/12/2018,180394.1239,21155166,96881014.25000,2324709275834572294888,1118757
1/13/2018,181051.4051,21395471,96901697.46875,2411655583204587588153,1179321
1/14/2018,185408.6710,21604361,96922723.71875,2236838275781156726667,1081593
1/15/2018,181636.7811,21839435,96943133.09375,2227026797607142171525,1206420
1/16/2018,187122.9824,22114259,96964022.56250,2229811909529915579757,1277936
1/17/2018,191023.8179,22381860,96984863.93750,2069225744436101247921,1277083
1/18/2018,189281.4868,22634368,97005421.25000,2153066738944201191986,1205184
1/19/2018,188933.6732,22828921,97026051.68750,1866326524035499619292,1043257
1/20/2018,196739.0047,23003063,97046812.62500,1776831019809789468505,984489
1/21/2018,192489.0949,23162408,97067087.28125,1323960385411046834611,1006530
1/22/2018,197018.3120,23338178,97087654.15625,1196762656913288027486,972911
1/23/2018,196608.2455,23505384,97108140.21875,1439104280078006556759,928494
1/24/2018,201694.5298,23669931,97128715.62500,1292593054752972467299,913668
1/25/2018,203394.4979,23769900,97149055.06250,1058460297722427697956,788515
1/26/2018,203454.7751,23937049,97169456.09375,958758910850724263282,953429
1/27/2018,202106.5578,24068667,97189877.28125,816463979895030220521,831992
1/28/2018,204748.6580,24218600,97210440.59375,887823405460725630962,889104
1/29/2018,213099.1585,24362665,97230997.34375,1275091188892739898843,936845
1/30/2018,210494.5728,24517031,97251302.28125,1062581044814676638643,906578
1/31/2018,215826.4032,24670526,97271840.65625,1068648284563711239394,877284
2/1/2018,221004.0257,24828260,97292382.78125,1550754475171311530943,1008759
2/2/2018,224386.6900,24999905,97313024.37500,1202446581711127507322,981133
2/3/2018,223750.0072,25122116,97333343.46875,887378180489834484329,814486
2/4/2018,223628.1980,25254067,97353658.90625,844771117177603385853,800876
2/5/2018,229317.1819,25384970,97374292.71875,873209993830719855020,875761
2/6/2018,226643.5460,25526820,97394674.34375,925671715837918531901,888219
2/7/2018,232001.6424,25643425,97415108.09375,850591810780425278282,818625
2/8/2018,229493.3998,25726766,97435492.43750,654747657376654762391,681344
2/9/2018,232843.1343,25837403,97455764.56250,702094308269009454707,789807
2/10/2018,234466.2002,25966970,97476452.28125,761995777804930151045,848390
2/11/2018,236401.4541,26075186,97496576.56250,646192856431445452291,773496
2/12/2018,241154.4129,26210379,97517062.53125,642814524280485215530,829020
2/13/2018,242643.0985,26316941,97537506.96875,631470109460300672230,745822
2/14/2018,236293.6820,26424354,97557559.53125,642037200275274564971,746384
2/15/2018,238380.5890,26539853,97578167.93750,634597078790457506176,777318
2/16/2018,243106.1504,26638444,97598540.18750,601582134922607254221,704758
2/17/2018,243542.0698,26736333,97619091.31250,678768793334739828202,772079
2/18/2018,243539.0262,26823106,97639437.40625,766145047919865922075,756092
2/19/2018,242911.4767,26922296,97659862.15625,656179260443436593806,811384
2/20/2018,239653.9119,27047792,97680269.46875,745416963641881496807,886897
2/21/2018,241642.4700,27149585,97700941.90625,741308287976547281988,850504
2/22/2018,243671.4308,27240652,97721343.12500,614720011616644790837,761893
2/23/2018,245866.6703,27328384,97742009.37500,626411385520844402743,733084
