Timestamp,Hashrate,Addresses,Supply,Trx_Fee,Daily_Trx
2014-07-13 00:00:00,132716.12067349796,165376,13014750,9.32359299,53123
2014-07-14 00:00:00,124959.9837510208,133673,13018375,11.35018792,59877
2014-07-15 00:00:00,118927.43281131635,151679,13021825,11.87785856,69471
2014-07-16 00:00:00,142195.84357874782,151081,13025950,12.33196333,67767
2014-07-17 00:00:00,147366.60152706594,146474,13030225,12.74168175,68638
2014-07-18 00:00:00,137025.0856304297,141439,13034200,11.60568116,62427
2014-07-19 00:00:00,148228.3945184522,132003,13038500,10.4567612,58490
2014-07-20 00:00:00,146504.8085356796,176955,13042750,9.50599823,54742
2014-07-21 00:00:00,128407.15571656621,135230,13046475,10.02036474,61580
2014-07-22 00:00:00,123236.3977682481,134257,13050050,11.8573934,66921
2014-07-23 00:00:00,125821.77674240715,155345,13053700,11.23511096,68901
2014-07-24 00:00:00,128407.15571656621,150217,13057425,10.633025,64815
2014-07-25 00:00:00,135301.499647657,151416,13061350,10.19839577,63135
2014-07-26 00:00:00,130395.09864687597,130299,13064850,9.50827747,57528
2014-07-27 00:00:00,149954.3634439074,163986,13068875,8.77568128,53055
2014-07-28 00:00:00,126669.52439982239,135674,13072275,9.70412523,59561
2014-07-29 00:00:00,138777.64070274658,147327,13076000,10.6532582,64697
2014-07-30 00:00:00,162993.873308595,151806,13080375,10.85994311,64442
2014-07-31 00:00:00,143434.6085115636,152214,13084225,11.02486059,67721
2014-08-01 00:00:00,142503.2149498002,146378,13088050,10.87967636,69283
2014-08-02 00:00:00,157405.51193801456,133227,13092275,9.36154144,59888
2014-08-03 00:00:00,141571.8213880368,155660,13096075,8.36702521,52550
2014-08-04 00:00:00,125738.13083805899,122118,13099450,10.10701582,63052
2014-08-05 00:00:00,122943.9501527688,166966,13102750,12.15106865,72928
2014-08-06 00:00:00,142503.2149498002,175244,13106575,12.93168516,78820
2014-08-07 00:00:00,146228.7891968538,153189,13110500,11.21723833,70732
2014-08-08 00:00:00,157903.32912391794,151292,13114525,11.08588192,69125
2014-08-09 00:00:00,169672.52135675654,130400,13118850,9.89679335,62960
2014-08-10 00:00:00,175557.11747317587,176751,13123325,9.6259823,58486
2014-08-11 00:00:00,178499.4155313855,161536,13127875,11.68497448,70184
2014-08-12 00:00:00,177518.64951198225,172608,13132400,12.42984721,78844
2014-08-13 00:00:00,153980.26504630505,173743,13136325,12.599707,75011
2014-08-14 00:00:00,166730.2232985469,168931,13140575,12.6295534,81193
2014-08-15 00:00:00,159864.86116272435,155144,13144650,10.97370877,69698
2014-08-16 00:00:00,167710.98931795012,161700,13148925,14.69897958,75339
2014-08-17 00:00:00,161826.3932015308,180542,13153050,37.29813075,59319
2014-08-18 00:00:00,171634.05339556298,146537,13157425,10.68090312,67980
2014-08-19 00:00:00,202037.7999970627,172107,13162575,12.87741605,75458
2014-08-20 00:00:00,187281.34634363715,163890,13166525,12.02058864,73098
2014-08-21 00:00:00,199134.5961122218,176373,13170725,11.94405134,75470
2014-08-22 00:00:00,190837.3212742126,156481,13174750,10.85000669,68234
2014-08-23 00:00:00,186096.02136677873,135772,13178675,9.21595098,60189
2014-08-24 00:00:00,194393.29620478794,183565,13182775,8.65681711,55023
2014-08-25 00:00:00,158833.54689903406,148320,13186125,14.33068278,66411
2014-08-26 00:00:00,196763.9461585049,163922,13190275,13.09978465,73919
2014-08-27 00:00:00,190837.3212742126,160858,13194300,11.61214904,74318
2014-08-28 00:00:00,214543.82081138183,166074,13198825,10.66182195,69208
2014-08-29 00:00:00,196763.9461585049,145588,13202975,10.22007288,67664
2014-08-30 00:00:00,203875.8960196557,145985,13207275,9.7465966,63834
2014-08-31 00:00:00,231138.37048740027,172302,13212150,9.02275826,59751
2014-09-01 00:00:00,204522.69565842452,162588,13215900,10.30536727,66205
2014-09-02 00:00:00,194978.3031943648,153606,13219475,11.41237447,71539
2014-09-03 00:00:00,216794.05739793004,148218,13223450,11.28382249,72036
2014-09-04 00:00:00,227701.9344997126,152304,13227625,11.15620263,70940
2014-09-05 00:00:00,203159.2110207017,155908,13231350,10.7140055,67048
2014-09-06 00:00:00,229065.41913743553,143414,13235550,10.4899443,67529
2014-09-07 00:00:00,223611.48058654414,214360,13239650,19.46564618,59519
2014-09-08 00:00:00,208613.149571593,151689,13243475,11.323667,71754
2014-09-09 00:00:00,179979.97217941363,173414,13246775,13.00607767,79868
2014-09-10 00:00:00,212703.60348476152,164564,13250675,14.66467827,76417
2014-09-11 00:00:00,220884.51131109853,147710,13254725,10.27418557,67673
2014-09-12 00:00:00,219521.02667337572,148941,13258750,10.4459308,66303
2014-09-13 00:00:00,241336.780876941,136734,13263175,9.87754729,62609
2014-09-14 00:00:00,252083.49301791034,203940,13267425,10.41613288,66033
2014-09-15 00:00:00,219460.92333323963,161269,13271125,11.9467162,74142
2014-09-16 00:00:00,250600.64894133442,186658,13275350,14.7337395,89326
2014-09-17 00:00:00,280257.5304728533,164215,13280075,12.27569456,79784
2014-09-18 00:00:00,274326.1541665495,168204,13284700,12.45941455,79754
2014-09-19 00:00:00,240220.74040530281,149539,13288750,11.14791622,71627
2014-09-20 00:00:00,256532.02524763823,142592,13293075,9.96929167,62315
2014-09-21 00:00:00,259497.71340079012,172794,13297450,9.80993611,63151
2014-09-22 00:00:00,232806.5200224231,175943,13301375,10.88655821,68526
2014-09-23 00:00:00,223909.4555629675,166664,13305150,11.60787131,71140
2014-09-24 00:00:00,241703.58448187876,171434,13309225,13.42090123,81104
